round#,blacksmith,woodcutter,farmer,refiner,worker,miner
135,48.984600402994566,107.09734411743611,116.58844829003348,70.15673939086601,104.29874250750058,71.24783099671457
136,48.6993851159508,107.10417532598633,116.71676708160687,69.8966393907836,105.05864250741817,70.93750042270942
137,48.43928511589585,107.18097052297867,116.79664928615952,69.59348458780343,105.79701510590061,70.64869722070434
138,48.15458235447907,107.30082052292373,116.84885342833964,69.30878182638665,106.55691510586396,70.3721953797476
139,48.829906796947974,106.26966183428706,116.74863348986017,69.03462309433927,107.31681510583954,70.10272289170787
140,48.555137980794804,106.5041166466445,116.73963592002606,68.7598542781861,108.06204628968638,69.8279540755547
141,48.27826554962248,106.66711201817964,116.77110120439625,68.48298184701378,108.80517385851405,69.55108164438238
142,48.00175729046942,106.79724556758967,116.81817801278561,68.20622561152977,109.54878958752644,69.27457338522932
143,47.72754704199726,106.9130061994548,116.86609568319561,67.933582126684,110.29379595724109,69.00192990038354
144,48.39248177445176,106.22351942289619,116.60946220701604,67.66415216319433,111.04118675410393,68.73038044379557
145,48.10776861683629,106.61114191259279,116.54625556680253,67.37943900557886,111.77647359648847,68.4456672861801
146,47.80715197380513,106.97390943484544,116.5312592524963,67.07986041477162,112.49533792734536,68.14505064314893
147,48.44335351770449,106.39428143717923,116.28340703783398,66.78150497822855,113.21568129772595,67.84496028250409
148,47.22194785859086,106.50161493840677,116.40174334705787,69.24189066478645,113.92502755748573,67.54400245980834
149,45.98262865668846,106.87669316163023,116.42166480778636,71.68436280855558,114.6261561920012,67.22513109432381
150,44.748873036254395,107.02378298595589,116.53808503034766,74.1368228709595,115.33727274515148,66.91403547889087
151,43.260828032911114,107.15168996201692,116.64998978326346,75.14282787751965,116.05393418552373,67.35449353187083
152,41.784755298452296,107.2574176665665,116.7484090582652,76.16692979186583,116.77950557532967,67.80377386530829
153,42.767057900607654,107.35492535624803,115.8892604388229,73.64018986032082,117.50861745731967,68.25816968514327
154,42.375664541624126,106.98151522055183,116.42952156638276,70.67901499769229,118.1659559327729,68.72698760175183
155,42.06132225425787,107.02858414151319,116.57136646417045,70.34341218478889,118.88224390817521,68.45516636545985
156,41.778126806452704,107.11894038101191,116.64228188423529,70.0750116939803,119.62274719961918,68.17936839615298
157,41.50546002185558,107.23314183697462,116.68362542853018,69.80908623347287,120.3734510770669,67.90894871958575
158,41.240421667608295,107.34809781908402,116.7121538718089,69.54492751315357,121.12797290585561,67.64435018230245
159,40.97775231230159,107.46538718861564,116.7344246716476,69.28237891096093,121.88524317399188,67.38180158010981
160,41.98855652596321,107.45485232516307,115.92897993657796,69.01999240445717,122.64285666748812,67.03433342867986
161,42.82951658251883,107.31690674796387,115.37747751166663,68.75856329619258,123.27332639271465,66.68750354274268
162,45.11488926030761,105.7261080406939,114.68518862483435,68.1527264095892,123.68748950611128,66.31155207218028
163,43.598107722910605,105.9370977340997,114.82020922069867,71.41077596701436,124.35294977673792,65.9779896532615
164,42.10116048027138,106.13057860346834,114.91935706537654,74.66078694998706,125.07330340427586,65.6501797774016
165,40.624446212482056,106.29938971089793,115.0846694557683,73.60105215786155,125.78941622663325,66.66977316885243
166,40.75068062877413,106.3937306698722,114.0897934820503,74.73573288654592,126.46896632256221,66.9758857713541
167,42.06272306793735,105.80405296783562,113.15195312093263,75.49994704669992,126.72936740350809,66.87907684102359
168,43.211446014439524,105.67554604240168,112.89752649548997,74.72607964908121,127.27690583000512,66.0481908602758
169,44.361383498044916,104.54499029311027,112.79353044534659,74.44923761393684,127.87426004391921,65.4846631454946
170,41.6556165308676,105.01838633162201,112.97023380478355,81.01711408278129,128.43777042200588,65.07426253274222
171,40.25443336816878,105.19035374396907,113.27463647223028,78.93774083381561,129.1339473296767,66.1839370084887
172,38.88272539238091,105.27556112514104,113.46212444668883,80.2032653245614,129.8388779201028,66.35706087368452
173,37.54168802477586,105.3450856273173,113.70222494225274,82.95964188113233,130.54219403354176,65.94394498460392
174,37.23774378593228,105.44490854538437,113.90369021830293,81.19823180136486,131.26128207064778,66.02046491185432
175,36.95108124025117,105.53290023145757,113.9975787559101,79.77403496121686,131.98690311733662,66.11426653226717
176,36.66985180651818,105.63185204594501,114.06891429460151,78.3566257757729,132.7269768702464,66.21350126462816
177,36.395125911418404,105.87419389412402,114.05451743172424,76.94413192309062,133.47315711032147,66.31923953562234
178,36.12608337537983,106.11404658945742,114.02993679014435,76.67226301713434,134.22552775924174,66.05019699958376
179,35.85741673907331,106.35796550955256,113.99816537239445,76.40704589234143,134.98031063444884,65.78383003761967
180,35.5929111712315,106.60341765572817,113.96128585640821,76.14348569710963,135.73533238030205,65.51837909716785
181,35.3289278862728,106.84887352153774,113.92077420352635,75.88105451093682,136.49290119412925,65.2551718616021
182,35.06623056229492,106.84071449500672,114.00669594963227,75.6193881921458,137.25123487533824,64.99041252725046
183,34.80382983446356,107.08962874518986,113.96217155542398,75.35823788228056,138.00914675199843,64.72801179941911
184,34.543025969484,107.33823624344703,113.91593124808402,75.09617927171641,138.76771551422658,64.46637143738315
185,34.28215812387247,107.58679882495255,113.8686026099572,74.83560783335506,139.5262548541147,64.20579999902179
186,34.021525208455955,107.83607120143117,113.820553461018,74.5745403056373,140.2855132856229,63.94516708360529
187,33.761214012063704,108.08552444036668,113.77201489674181,74.31374124593604,141.04495815757616,63.68453064500702
188,33.50060088168826,108.07972789076013,114.1058743739068,74.05349997421222,141.29471688585232,63.42410344395739
189,33.24040641606164,108.32937278840953,114.05682078656865,73.7933055085856,142.0543567633124,63.16357766450409
190,32.98009929736117,108.57921203694241,114.00753823295128,73.53292646131581,142.8140856088966,62.90334247437297
191,32.719956980747945,108.82907097537651,113.9581148731038,73.27263542711074,143.57379457469153,62.6431010126985
192,32.45979331381944,109.07889024360486,113.908600028129,73.0125071449159,144.3336132153962,62.38290196103634
193,32.19962274896642,109.32873291113788,113.8590237094092,72.75238825455966,145.09345556916742,62.12275723343172
194,33.57243416028728,107.39992867363955,113.92904902975677,72.49219185245826,145.34334295781676,61.86258876158056
195,33.31227602212135,108.28070437380605,113.56401699054683,72.23203371429234,146.10318481965083,61.60243062341463
196,33.016405603580495,108.85750932007136,113.4630928355177,71.90439341936491,146.8114294629167,61.28538028728273
197,32.70294163910818,108.97175020706396,113.70181179095871,71.57479891834238,147.5018349618942,60.853986220861124
198,32.39255859596694,109.14163805837022,113.81063935890423,71.27162873724227,148.2078454877324,60.536390315678766
199,33.608706885563095,109.2596985965315,112.80320635991306,70.9558230790512,148.91203982954136,60.2205846574877
200,33.311837929233896,109.20131618556377,113.23078386956807,70.65895412272201,149.47488343825853,59.709999121220314
201,33.02444514481588,108.81535536263125,113.69187758469651,70.37156133830399,150.1198376280261,59.305735635716395
202,32.684732185481494,108.87826029432883,113.89237314674888,70.09159806057284,150.7702498278901,58.99589751718363
203,32.36392893756937,108.98734300298851,114.0147939428064,69.81725502254726,151.46944657997798,58.7060677425292
204,32.08555676450487,109.07387864882378,114.0939957362773,69.522530244167,152.21925070957138,58.41951926680682
205,31.80953226052119,109.18690733351787,114.14853652789355,69.24208893184388,152.96543460975744,58.14349476282314
206,31.53958575947315,109.30163117927346,114.18855423237386,68.97704548942043,153.71671387336556,57.871096732462796
207,32.904833522733064,109.41140640503977,113.0013289769139,68.70931336950834,154.46898175345348,57.6033646125507
208,32.285950058387606,109.35063341695255,113.55747510068453,68.44715807021315,155.04846237163315,57.22229992490542
209,33.45933781200339,109.17173964864662,113.00047018526415,67.98756594065694,155.60887024207693,56.69044003361028
210,33.154710227485005,109.00564088949068,113.53775750269949,67.68293835613854,156.13835874243125,56.13796722892215
211,32.80515625500065,108.82668248097059,113.9037331450493,67.39313648930798,156.8685568756007,55.72866115078401
212,32.46789025439003,108.88196264054338,114.1037406465428,67.11240627561476,157.56542482171943,55.39139515017339
213,32.16730518692446,108.94635143152543,114.21818699520952,66.83805541833557,158.29139830680046,55.10392718780101
214,31.885578552738636,109.05466276621915,114.28791625478077,66.55041496726167,159.0326285810587,54.8222005536152
215,31.618766828464715,109.16252061109665,114.33386488669973,66.27596230319465,159.78199638688824,54.54774788954817
216,31.353072769769167,109.27359885159561,114.36689650459958,66.01128038594489,160.5357962574698,54.281041689406834
217,31.089175696289484,109.25631772872795,114.45879698035804,65.74704431179542,161.2925771853297,54.01748361659693
218,32.4599305816512,107.82711192866469,114.02868162308289,65.48480543398638,162.05034871751974,53.75525167878725
219,33.14003925942808,108.59009856001754,112.44352733590361,67.66499469413372,162.78117443602645,53.466077397293965
220,31.756725189111126,108.74769048267748,112.85076397218154,69.80918881655964,163.29973741389523,53.14090797807925
221,30.611690924717674,108.88831980069902,113.19895121390853,71.79328130468733,163.9161453452155,52.655636924566295
222,29.40191445566728,109.00973010843559,113.4239339758561,73.9502760411415,164.58663329837051,52.31850595827416
223,27.80062672421556,109.12098849044287,113.57844608605006,74.41054621855704,165.28841858592173,53.01832503728975
224,27.498989377603266,109.22811673090985,113.68985308179299,74.11880997568142,166.00925651524364,52.71668769067745
225,27.210866745425307,109.18603081966673,113.8457648405041,73.83523016925129,166.74226958950265,52.43083647137342
226,26.931102624194903,109.29542796890473,113.90860239097663,73.55804357825673,167.48379423339014,52.15193152688829
227,26.65806994278975,109.40447397669686,114.094322870817,73.01334139288126,168.23144314070242,51.78777435356185
228,26.38959780883639,109.51691822824294,114.13216304643899,72.7448692589279,168.9829710067491,51.5193022196085
229,27.449291899559924,109.63447747792088,113.51600488539732,72.48105659890145,169.5047096521891,50.94289130020402
230,27.098266300667063,109.61888937227619,113.80360653572863,72.21829572529981,170.12955169065066,50.59186570131115
231,28.467335493818098,109.49506711857552,112.96371818771468,71.79496077863381,170.72621674398465,50.168530754645154
232,27.78922103899342,109.54486475190566,113.5837360838797,71.48768713433456,171.2535226944227,49.73764350683743
233,27.51052751740276,109.43033230397123,113.96497975684176,71.00207658732805,171.89137066012412,49.321005301636184
234,28.921107895711447,109.36785157762915,113.00102047854384,70.62025282581969,172.5295468986158,48.939181540127834
235,29.985991960213294,108.78672441420862,113.07420112485052,69.89273275050449,172.8220268233006,48.21166146481264
236,30.10334738690571,106.84404578304554,113.19907251557558,73.06687397918256,173.36335241823207,47.803999131748554
237,28.2935634040664,107.40363453983215,113.33755650278229,76.60703649613136,174.0576630854208,47.413150676679074
238,26.628358803210574,107.70397838421374,113.52470604519709,80.12749145039314,174.68548055676624,47.03656335907659
239,25.23484637525064,107.89273519725135,113.72918262119046,72.45293954984284,175.36308418149852,50.13805069404888
240,23.86523516468724,108.01842889493174,114.01558601050994,74.84327270521374,176.01916891904858,49.807827376909074
241,23.541360604004932,108.12775164510298,114.18554507876874,74.52726838694373,176.71135923716014,49.47608257381446
242,25.03398654935366,108.2144019714992,112.99426410305075,74.20625928928261,177.41035013949903,49.15507347615334
243,24.58810560727063,108.09047894210741,113.78088206304722,73.91466123094207,177.90732775554477,48.400626766585326
244,24.226433539602795,108.08830300349864,114.20362586514815,73.63158495030353,178.40846411381835,47.96035891188819
245,23.8686760318684,108.20079778674999,114.44233286592487,73.23351686019676,179.0303960237116,47.64291198652618
246,23.554297165812397,108.25014906630744,114.58359216687873,72.89819298887848,179.77790716818015,47.34947812573245
247,23.28531915266841,108.33003059902309,114.67205512484813,72.59601178098123,180.49572596028293,47.069432381004056
248,23.01295727472935,108.41750301991762,114.73113313976374,72.3117060293703,181.2493360191798,46.797070503064994
249,22.741835687605573,108.52317926821851,114.77336443640375,72.04718997589725,182.00481996570676,46.52594891594121
250,22.473025697380592,108.63419560973983,114.8728408675384,71.78401228460599,182.75882612494865,46.17316789457495
251,22.209794868768615,108.75019847325703,114.89860706170515,71.5187837739295,183.5135976142722,45.90993706596297
252,21.947669573890636,108.9983047153434,114.85475274448252,71.25721433284502,184.27119439249748,45.647255917291496
253,23.345681504637426,109.24750189665161,114.02685179704487,70.53256199007272,184.7983139726071,45.07711818977381
254,23.001633900650802,109.49689565053136,114.29114895538947,70.02199848433332,185.4326373931823,44.6498126349108
255,22.59820938723919,109.67500835711809,114.42122981776139,69.61857397092172,186.19206723137938,44.38924247310788
256,22.280587355768414,109.92465470659488,114.47960533092053,69.27235076223536,186.9516475543398,44.071620441637094
257,21.96299959680118,109.91935765502079,114.92034972709452,68.92612755354901,187.15837752023208,43.78266813238898
258,23.34749531365045,109.2790107569707,114.33586037772346,68.66588073562812,187.66479193995167,43.353528806228404
259,23.01890169164837,109.26596203636116,114.67431063526281,68.40568061211263,188.2194113209764,42.95654168573973
260,22.747258128064782,109.37012660999721,114.77324441247245,68.06761298724294,188.9345557267498,42.66275676839411
261,22.466143612370004,109.48634664386807,114.83764205585028,67.79407887090058,189.6810216104074,42.37406185334691
262,22.188260533322662,109.60483852803223,114.88916469324288,67.52215358969569,190.42909632920254,42.096178774299574
263,21.914481112895132,109.72336959546243,114.93263188213776,67.24837416926816,191.17967820657765,41.82385311980625
264,21.645708753239646,109.83784741440903,114.96947716551632,66.97873032111531,191.93134159117085,41.55595224864811
265,23.193677277902097,108.50209558879156,114.36575888152653,66.71188724386496,192.68449851392052,41.29028573030071
266,23.637650187662516,109.33587493871971,112.93519222878203,69.44984612523442,193.14614502657764,40.97746482201964
267,24.051629550291334,108.83275411585478,112.24343572479276,72.15397868438879,193.69960608786323,40.55088978604463
268,19.521948110431353,109.32179000238345,112.5334580647594,81.93894684791947,194.22743574574628,40.75430835516436
269,19.099833477673926,109.44027565659157,112.91397316135956,79.49903753200677,194.83273041206627,40.99985241740709
270,20.65357979383289,108.45554636690892,112.29747076166548,77.10033091702965,195.49320401859782,41.28384862793336
271,20.247788835313653,109.0131184523712,112.42171437560262,74.69156387350992,196.10741306007858,41.54571636441429
272,19.828216902180515,109.13450009698617,112.77857037541897,74.28664974253299,196.72249892910168,41.13347333235925
273,21.384237003336548,108.11279336518966,112.18449171466546,73.87997658903264,197.37375245663662,40.75208463288242
274,22.897626709366985,108.43622724245257,111.01376113841482,73.45595749443021,197.96973336203422,40.32806553827999
275,20.869033085529686,108.53047592187028,111.98444985941575,77.0972374688065,198.56557202243098,39.38858931611437
276,19.253653655993347,108.49579943299645,112.68296195215413,77.20452407172331,199.0854851754725,39.7133659782488
277,17.598576627079172,108.27616740531435,113.417665705616,77.38474789890836,199.60506290853272,40.12879958990008
278,16.065520085960564,108.23152362017801,113.73703337287445,77.93677764473127,200.3058054339009,40.61462349924527
