Round#,Food,Metal,Ore,Tools,Wood,Work
27,0.3794523421914126,0.5486296107822607,0.4063218615479911,0.9365478082409927,0.5262117205444978,1.02
28,0.444843084051925,0.7335187108279015,0.4063218615479911,0.9365478082409927,0.5197270323266987,1.02
29,0.3948731770012299,1.5582563418018223,0.5335361079665515,0.9691465282425629,0.5197270323266987,1.02
30,0.3185761218010493,1.5582563418018223,0.5335361079665515,0.9691465282425629,0.5132423441088995,1.02
31,0.2877306793358469,1.5582563418018223,0.7560525881625441,0.9691465282425629,0.51,1.02
32,0.3564120651649686,1.5582563418018223,0.8644878004967215,0.9691465282425629,0.51,1.02
33,0.34094479934956046,1.5582563418018223,0.8644878004967215,0.9691465282425629,0.51,1.02
34,0.2609254904327174,1.5582563418018223,0.8644878004967215,0.9691465282425629,0.51,1.02
35,0.47705507488914806,1.5582563418018223,0.8644878004967215,0.9691465282425629,0.51,1.02
36,0.3802121367380918,1.5582563418018223,0.8644878004967215,0.9691465282425629,0.51,1.02
37,0.3022303257599988,1.1043728292139308,0.8644878004967215,0.9691465282425629,0.5151319925512141,1.02
38,0.27455857814780693,1.3358062252299001,0.8644878004967215,1.1301430949738571,0.6294664796265418,1.02
39,0.3635093214167002,1.3358062252299001,0.7772098355865048,1.1301430949738571,0.5498221598755139,1.02
40,0.3986345292732368,1.3358062252299001,0.7772098355865048,1.1301430949738571,0.6501098821466667,1.02
41,0.3561578803902219,1.3358062252299001,0.7772098355865048,1.1301430949738571,0.7029091658397811,1.02
42,0.37329439366532924,1.32428940998569,0.7772098355865048,1.5164943681414629,0.6180046697265598,1.02
43,0.33230484690051704,1.32428940998569,0.55137549032223,1.5164943681414629,0.5640023348632799,1.02
44,0.36699885567747526,1.32428940998569,0.55137549032223,1.5164943681414629,0.53700116743164,1.02
45,0.296182363206382,1.32428940998569,0.55137549032223,1.5164943681414629,0.5235005837158199,1.02
46,0.2758371693328729,1.32428940998569,0.55137549032223,1.5164943681414629,0.7601528538433913,1.02
47,0.3836361744781836,1.32428940998569,0.55137549032223,1.5164943681414629,0.5933842846144638,1.02
48,0.37250819730098145,1.32428940998569,0.55137549032223,1.5164943681414629,0.551692142307232,1.02
49,0.33788911834581653,1.32428940998569,0.55137549032223,1.5164943681414629,0.530846071153616,1.02
50,0.3333894376893883,1.32428940998569,0.55137549032223,1.5164943681414629,0.7907968033566167,1.02
51,0.33465082002466734,1.32428940998569,0.55137549032223,1.5164943681414629,0.6784780820139701,1.02
52,0.3145054903555593,1.32428940998569,0.55137549032223,1.5164943681414629,0.6110868492083821,1.02
53,0.3194014338846603,1.32428940998569,0.55137549032223,1.5164943681414629,0.560543424604191,1.02
54,0.3194702180295835,1.32428940998569,0.55137549032223,1.5164943681414629,0.5352717123020955,1.02
55,0.3270414271275611,1.32428940998569,0.55137549032223,1.5164943681414629,0.5251630273812572,1.02
56,0.2907873337412754,1.32428940998569,0.55137549032223,1.5164943681414629,0.5251630273812572,1.02
57,0.2789265891460872,1.32428940998569,0.55137549032223,1.5164943681414629,0.5175815136906287,1.02
58,0.27142988747759483,1.32428940998569,0.55137549032223,1.5164943681414629,0.5125271712302096,1.02
59,0.2702435887459033,1.32428940998569,0.55137549032223,1.5164943681414629,0.51084239041007,1.02
60,0.4057045706343673,1.32428940998569,0.55137549032223,1.5164943681414629,0.510421195205035,1.02
61,0.3428604453443604,1.32428940998569,0.55137549032223,1.5164943681414629,0.510252717123021,1.02
62,0.3583013132695707,1.32428940998569,0.55137549032223,1.5164943681414629,0.5101263585615106,1.02
63,0.3283812452491544,1.32428940998569,0.55137549032223,1.5164943681414629,0.5100631792807553,1.02
64,0.29493882922628406,1.32428940998569,0.55137549032223,1.5164943681414629,0.5100210597602518,1.02
65,0.2791370610159529,2.07799093255208,0.55137549032223,1.5164943681414629,0.510007019920084,1.02
66,0.26911772423295505,2.07799093255208,0.55137549032223,1.5164943681414629,0.5100023399733613,1.02
67,0.26381765821283304,2.07799093255208,0.55137549032223,1.5164943681414629,0.5100007799911204,1.02
68,0.2853722495587802,2.07799093255208,0.55137549032223,1.5164943681414629,0.51000025999704,1.02
69,0.31478808428430044,2.07799093255208,0.55137549032223,1.5164943681414629,0.51000012999852,1.02
70,0.26817984353857555,2.07799093255208,0.55137549032223,1.5164943681414629,0.51000006499926,1.02
71,0.3195439472812589,2.07799093255208,0.55137549032223,1.5512355810028098,0.51000003249963,1.02
72,0.29540809536657325,2.07799093255208,0.55137549032223,1.5512355810028098,0.510000016249815,1.02
73,0.278064828320931,2.07799093255208,0.55137549032223,1.5512355810028098,0.5100000081249074,1.02
74,0.2692896013673312,2.07799093255208,0.55137549032223,1.5512355810028098,0.5100000027083025,1.02
75,0.2648329254882428,2.07799093255208,0.55137549032223,1.5512355810028098,0.5100000009027674,1.02
76,0.26255854594717287,2.07799093255208,0.55137549032223,1.5512355810028098,0.868861430445216,1.02
77,0.2854887114244756,2.07799093255208,0.55137549032223,1.5512355810028098,0.629620476815072,1.02
78,0.3333521742509627,2.07799093255208,0.55137549032223,1.5512355810028098,0.5698102384075361,1.02
79,0.28489739558922056,2.07799093255208,0.55137549032223,1.5512355810028098,0.539905119203768,1.02
80,0.343260718558547,2.07799093255208,0.55137549032223,1.5512355810028098,0.524952559601884,1.02
81,0.3126428289355117,2.07799093255208,0.55137549032223,1.5512355810028098,0.5189715357611304,1.02
82,0.28937642741305564,2.07799093255208,0.55137549032223,1.5512355810028098,0.5144857678805651,1.02
83,0.27656920345296643,2.07799093255208,0.55137549032223,1.5512355810028098,0.5114952559601884,1.02
84,0.2694314970511131,2.07799093255208,0.55137549032223,1.5512355810028098,0.5104984186533961,1.02
85,0.26853433937856663,2.07799093255208,0.55137549032223,1.5512355810028098,0.5101661395511321,1.02
86,0.3265111141695982,2.07799093255208,0.55137549032223,1.5512355810028098,0.5100830697755662,1.02
87,0.3065280155778903,2.07799093255208,0.55137549032223,1.5512355810028098,0.5100498418653397,1.02
88,0.2875542043946497,2.07799093255208,0.55137549032223,1.5512355810028098,0.5100249209326698,1.02
89,0.27640425839030114,2.07799093255208,0.55137549032223,1.5512355810028098,0.5100124604663349,1.02
90,0.2698275810128528,2.07799093255208,0.55137549032223,1.5512355810028098,0.5100041534887784,1.02
91,0.31095769600031004,2.07799093255208,0.55137549032223,1.5512355810028098,0.5100013844962594,1.02
92,0.33684519411432046,2.07799093255208,0.55137549032223,1.5512355810028098,0.5100006922481297,1.02
93,0.3525773331268716,2.07799093255208,0.55137549032223,1.5512355810028098,0.5100004153488777,1.02
94,0.31036376307581803,2.07799093255208,0.55137549032223,1.5512355810028098,0.5100002076744389,1.02
95,0.28939141579328004,2.07799093255208,0.55137549032223,1.5512355810028098,0.5100001038372194,1.02
96,0.2760304364985752,2.07799093255208,0.55137549032223,1.5512355810028098,0.5100000519186098,1.02
97,0.2687833517023725,2.07799093255208,0.55137549032223,1.5512355810028098,0.5100000259593048,1.02
98,0.2694610799434212,2.07799093255208,0.55137549032223,1.5512355810028098,0.5100000129796524,1.02
99,0.315908506523344,2.07799093255208,0.55137549032223,1.5512355810028098,0.5100000064898262,1.02
100,0.29566015317988814,3.0695559843823,0.8911232906365651,1.5512355810028098,0.5100000038938958,1.02
101,0.2792559794149218,3.0695559843823,0.8911232906365651,1.5512355810028098,0.510000001946948,1.02
102,0.28069106007768824,3.0695559843823,1.305358154436367,1.5512355810028098,0.510000000973474,1.02
103,0.30706674609523754,3.0695559843823,2.0105952497071526,1.5512355810028098,0.5100000005840843,1.02
104,0.32828357722930107,3.0695559843823,2.0105952497071526,2.2206708512385127,0.5100000003504507,1.02
105,0.39195618022557993,3.0695559843823,2.0105952497071526,2.2206708512385127,0.5100000002102704,1.02
106,0.32603696780981667,3.0695559843823,2.0105952497071526,2.2206708512385127,0.5100000001261622,1.02
107,0.29307097458597897,3.0695559843823,2.0105952497071526,2.2206708512385127,0.5100000000756972,1.02
108,0.27658714774846643,3.0695559843823,2.0105952497071526,2.2206708512385127,0.5100000000454182,1.02
109,0.26834468084540913,3.0695559843823,2.0105952497071526,2.2206708512385127,0.510000000027251,1.02
110,0.2642230784040031,3.0695559843823,2.0105952497071526,2.2206708512385127,0.5100000000163507,1.02
111,0.26216203118984277,3.0695559843823,2.0105952497071526,2.2206708512385127,0.5100000000098105,1.02
112,0.2611313435870009,3.0695559843823,2.0105952497071526,2.2206708512385127,0.5100000000058863,1.02
113,0.260615890454998,3.0695559843823,2.0105952497071526,2.2206708512385127,0.5100000000035317,1.02
114,0.2603346303704526,3.0695559843823,2.0105952497071526,2.2206708512385127,0.510000000002119,1.02
115,0.260258925111104,3.0695559843823,2.0105952497071526,2.2206708512385127,0.5100000000012714,1.02
116,0.2601632806837664,3.0695559843823,2.0105952497071526,2.2206708512385127,0.5100000000007628,1.02
117,0.260126192673632,3.0695559843823,2.0105952497071526,2.2206708512385127,0.5100000000004578,1.02
118,0.2601288640662517,3.0695559843823,2.0105952497071526,2.2206708512385127,0.5100000000002748,1.02
119,0.32466300467787673,3.0695559843823,2.0105952497071526,2.2206708512385127,0.5100000000001649,1.02
120,0.300463450726513,3.0695559843823,2.0105952497071526,2.2206708512385127,0.5100000000000989,1.02
121,0.28184229918789216,3.0695559843823,2.0105952497071526,2.2206708512385127,0.5100000000000595,1.02
122,0.2725292054998219,3.0695559843823,2.0105952497071526,2.2206708512385127,0.5100000000000356,1.02
123,0.26830671970702547,3.0695559843823,2.0105952497071526,2.2206708512385127,0.5100000000000214,1.02
124,0.2650263287669352,3.0695559843823,2.0105952497071526,2.2206708512385127,0.5100000000000129,1.02
125,0.266014650508458,3.0695559843823,2.0105952497071526,2.2206708512385127,0.5100000000000078,1.02
126,0.3087704708143172,1.9190562882134492,2.0105952497071526,2.2206708512385127,0.5100000000000048,1.02
127,0.31672880938922865,1.9190562882134492,2.0105952497071526,2.2206708512385127,0.510000000000003,1.02
128,0.29407739931995325,2.761343509253646,2.485821124635829,2.2206708512385127,0.5100000000000018,1.02
129,0.27863333326303596,2.761343509253646,2.485821124635829,2.2206708512385127,0.5100000000000011,1.02
130,0.2786330583422658,2.761343509253646,2.485821124635829,2.2206708512385127,0.5100000000000007,1.02
131,0.26852423421650734,2.761343509253646,2.485821124635829,2.2206708512385127,0.5100000000000007,1.02
132,0.26431217829657244,2.761343509253646,2.485821124635829,2.2206708512385127,0.5100000000000003,1.02
133,0.26236812739419624,2.761343509253646,2.485821124635829,2.2206708512385127,0.5100000000000002,1.02
134,0.4247428888708438,2.761343509253646,2.485821124635829,2.806273327479982,0.5100000000000001,1.02
135,0.33866534066361886,2.761343509253646,2.485821124635829,2.806273327479982,0.51,1.02
136,0.2977729305244616,2.761343509253646,2.485821124635829,2.806273327479982,0.51,1.02
137,0.2816274015175574,2.761343509253646,2.485821124635829,2.806273327479982,0.51,1.02
138,0.2724013807267048,2.761343509253646,2.485821124635829,2.806273327479982,0.51,1.02
139,0.2671293660358984,2.761343509253646,2.485821124635829,2.806273327479982,0.7832160731743952,1.02
140,0.27476881615316884,2.761343509253646,2.485821124635829,2.806273327479982,0.6466080365871976,1.02
141,0.27687243117232635,2.761343509253646,2.485821124635829,2.806273327479982,0.5783040182935988,1.02
142,0.2763842709875915,2.761343509253646,2.485821124635829,2.806273327479982,0.5441520091467994,1.02
143,0.27381855756556817,2.761343509253646,2.485821124635829,2.806273327479982,0.5270760045733998,1.02
144,0.27101958331340564,2.761343509253646,2.485821124635829,2.806273327479982,1.1193844522396286,1.02
145,0.2847131576154674,2.761343509253646,2.485821124635829,2.806273327479982,0.8146922261198143,1.02
146,0.30042790626317406,2.761343509253646,2.485821124635829,2.806273327479982,0.6623461130599071,1.02
147,0.29953833933973867,2.761343509253646,2.485821124635829,2.806273327479982,1.1231652956931975,1.02
148,0.3027207167947367,2.761343509253646,2.485821124635829,2.806273327479982,0.8165826478465987,1.02
149,0.3188713654845253,2.761343509253646,2.485821124635829,2.806273327479982,0.6939495887079593,1.02
150,0.3122016997245649,2.761343509253646,2.485821124635829,2.806273327479982,0.6203697532247756,1.02
151,0.3033385596277447,3.5496573554347473,2.235851813535006,2.806273327479982,0.5762218519348653,1.02
152,0.2944286101940614,3.5496573554347473,2.235851813535006,2.806273327479982,0.5497331111609193,1.02
153,0.2908881180100064,3.5496573554347473,2.235851813535006,3.819572160496106,0.5338398666965516,1.02
154,0.3749751678768024,3.5496573554347473,2.235851813535006,3.819572160496106,0.524303920017931,1.02
155,0.30371202459769137,3.5496573554347473,2.235851813535006,3.819572160496106,0.5185823520107586,1.02
156,0.27949670855601993,3.5496573554347473,2.235851813535006,3.819572160496106,0.5151494112064552,1.02
157,0.2692961225522743,3.5496573554347473,2.235851813535006,3.819572160496106,0.5130896467238731,1.02
158,0.2648184457652964,3.5496573554347473,2.235851813535006,3.819572160496106,0.5118537880343238,1.02
159,0.2626089787496704,3.5496573554347473,2.235851813535006,3.819572160496106,0.5111122728205942,1.02
160,0.3049273289668501,3.5496573554347473,2.235851813535006,3.819572160496106,0.5106673636923565,1.02
161,0.38953027477346686,3.5496573554347473,2.235851813535006,3.819572160496106,0.5104004182154138,1.02
162,0.43342282457265396,3.5496573554347473,2.235851813535006,3.819572160496106,1.0553286408524232,1.02
163,0.35453972937335404,3.5496573554347473,2.235851813535006,3.819572160496106,0.8371971845114539,1.02
164,0.3207690000104342,3.5496573554347473,2.235851813535006,3.819572160496106,0.7063183107068723,1.02
165,0.3043716564934858,3.5121830453789005,1.9883699661707874,3.819572160496106,0.6277909864241235,1.02
166,0.3404499040710229,3.5121830453789005,1.9883699661707874,4.863553560015451,0.580674591854474,1.02
167,0.7600462654821319,3.5121830453789005,1.9883699661707874,4.863553560015451,0.5524047551126845,1.02
168,0.5420167636835268,3.5121830453789005,1.9883699661707874,4.863553560015451,0.5801854348205213,1.02
169,0.43386145923525865,3.5121830453789005,1.9883699661707874,4.863553560015451,1.338727723543964,1.02
170,0.3873561081718746,3.5121830453789005,1.9883699661707874,4.863553560015451,0.9507299301573348,1.02
171,0.3629492769187937,3.086754382633206,1.5061604823135044,4.863553560015451,0.7303649650786674,1.02
172,0.33585973857607465,3.086754382633206,1.5061604823135044,4.863553560015451,0.6201824825393337,1.02
173,0.31773726652268935,3.086754382633206,1.5061604823135044,4.863553560015451,0.5650912412696668,1.02
174,0.3016117188823434,3.086754382633206,1.141392498281915,4.863553560015451,0.5375456206348335,1.02
175,0.28859164758862726,3.086754382633206,1.141392498281915,4.863553560015451,0.5237728103174167,1.02
176,0.27992624709025254,3.086754382633206,1.141392498281915,4.863553560015451,0.5168864051587084,1.02
177,0.2735726321499636,3.086754382633206,1.141392498281915,4.863553560015451,0.5134432025793542,1.02
178,0.2695564214781634,3.086754382633206,1.141392498281915,4.863553560015451,0.511721601289677,1.02
179,0.26678508457181843,3.086754382633206,1.141392498281915,4.863553560015451,0.5108608006448385,1.02
180,0.26484933969998753,3.086754382633206,1.141392498281915,4.863553560015451,0.5104304003224193,1.02
181,0.26348943534500396,3.086754382633206,1.141392498281915,4.863553560015451,0.5102152001612097,1.02
182,0.2630722349549302,3.086754382633206,1.141392498281915,4.863553560015451,0.5101076000806049,1.02
183,0.26200286756941,3.086754382633206,1.141392498281915,4.863553560015451,0.5100645600483629,1.02
184,0.26137420388165195,3.086754382633206,1.141392498281915,4.863553560015451,0.5100387360290177,1.02
185,0.26097563006614216,3.086754382633206,1.141392498281915,4.863553560015451,0.5100232416174106,1.02
186,0.26071193583492175,3.086754382633206,1.141392498281915,4.863553560015451,0.5100139449704464,1.02
187,0.2605329524417987,3.086754382633206,1.141392498281915,4.863553560015451,0.5100083669822678,1.02
188,0.26049481171356836,3.086754382633206,1.141392498281915,4.863553560015451,0.5100050201893608,1.02
189,0.260345062820561,3.086754382633206,1.141392498281915,4.863553560015451,0.5100050201893608,1.02
190,0.26026134597452627,3.086754382633206,1.141392498281915,4.863553560015451,0.5100025100946803,1.02
191,0.2602099155186131,3.086754382633206,1.141392498281915,4.863553560015451,0.5100012550473402,1.02
192,0.2601765341043771,3.086754382633206,1.141392498281915,4.863553560015451,0.5100006275236701,1.02
193,0.26015412296767615,3.086754382633206,1.141392498281915,4.863553560015451,0.5100003137618351,1.02
194,0.2601506980555447,3.086754382633206,1.141392498281915,4.898939649516043,1.561556397220716,1.02
195,0.26015813816592553,3.086754382633206,1.141392498281915,4.898939649516043,1.1409338383324297,1.02
196,0.31031127144384407,3.086754382633206,1.141392498281915,4.898939649516043,0.8885603029994578,1.02
197,0.3192248703831023,3.086754382633206,1.141392498281915,4.898939649516043,0.7371361817996746,1.02
198,0.31398947416180406,3.086754382633206,1.141392498281915,4.898939649516043,0.6462817090798048,1.02
199,0.341062142037268,3.086754382633206,1.141392498281915,4.898939649516043,0.5917690254478829,1.02
200,0.4425848062870463,3.086754382633206,1.141392498281915,4.898939649516043,0.5590614152687299,1.02
201,0.3817883506797113,3.086754382633206,1.141392498281915,4.898939649516043,0.539436849161238,1.02
202,0.32477553893357963,3.086754382633206,1.141392498281915,4.898939649516043,0.5276621094967427,1.02
203,0.2975731429688545,3.086754382633206,1.141392498281915,4.898939649516043,0.5205972656980457,1.02
204,0.2824603243934334,3.086754382633206,1.141392498281915,4.898939649516043,0.5163583594188274,1.02
205,0.2738160998139652,3.086754382633206,1.141392498281915,4.898939649516043,0.5138150156512963,1.02
206,0.2687207363918951,3.086754382633206,1.141392498281915,4.898939649516043,0.5122890093907777,1.02
207,0.2677321199121001,3.086754382633206,1.141392498281915,4.898939649516043,0.5113734056344666,1.02
208,0.44051938182032613,3.086754382633206,1.141392498281915,4.898939649516043,0.5108240433806799,1.02
209,0.47765906999094826,3.086754382633206,1.141392498281915,4.898939649516043,0.510494426028408,1.02
210,0.4736129619068483,3.086754382633206,1.141392498281915,4.898939649516043,0.5102966556170447,1.02
211,0.37943002531124126,3.086754382633206,1.141392498281915,4.898939649516043,0.5246288671677928,1.02
212,0.3231320538812734,3.086754382633206,1.141392498281915,4.898939649516043,0.5187773203006757,1.02
213,0.2940265149189735,3.086754382633206,1.141392498281915,4.898939649516043,0.5152663921804054,1.02
214,0.27876972574178566,3.086754382633206,1.141392498281915,4.898939649516043,0.5131598353082432,1.02
215,0.27063219417046996,3.086754382633206,1.141392498281915,4.898939649516043,0.5118959011849459,1.02
216,0.2662001294184465,3.086754382633206,1.141392498281915,4.898939649516043,0.5111375407109675,1.02
217,0.26376668860669106,3.086754382633206,1.141392498281915,4.898939649516043,0.5106825244265806,1.02
218,0.26222846780998404,3.086754382633206,1.141392498281915,4.898939649516043,1.4136015214102007,1.02
219,0.28917428149328517,2.469363541640626,1.141392498281915,5.3772124194511175,1.0521609128461202,1.02
220,0.48541269459336805,2.469363541640626,1.141392498281915,5.3772124194511175,0.8352965477076721,1.02
221,0.40359206867976444,2.469363541640626,1.141392498281915,5.3772124194511175,0.7051779286246033,1.02
222,0.3495120468449828,2.469363541640626,1.141392498281915,5.3772124194511175,0.6271067571747619,1.02
223,0.31821471244879734,3.865851849760028,0.7676835417861092,5.3772124194511175,0.5802640543048572,1.02
224,0.29916207067813017,3.865851849760028,0.7676835417861092,5.3772124194511175,0.5521584325829143,1.02
225,0.28724901184183604,3.865851849760028,0.7676835417861092,5.3772124194511175,0.5352950595497487,1.02
226,0.27847535611248564,3.865851849760028,0.7676835417861092,5.3772124194511175,0.5251770357298492,1.02
227,0.2729353115883777,3.865851849760028,0.7676835417861092,5.3772124194511175,0.5191062214379095,1.02
228,0.26852401401779374,3.865851849760028,0.7676835417861092,5.3772124194511175,0.5154637328627458,1.02
229,0.4982613545599824,3.865851849760028,0.7676835417861092,5.3772124194511175,0.5132782397176475,1.02
230,0.38312186263512654,3.865851849760028,0.7676835417861092,5.3772124194511175,0.5119669438305885,1.02
231,0.4233349466660024,3.865851849760028,0.7676835417861092,5.3772124194511175,0.5111801662983531,1.02
232,0.4617906486848373,3.865851849760028,0.7676835417861092,5.3772124194511175,0.5107080997790119,1.02
233,0.3821520342985912,3.865851849760028,0.7676835417861092,5.3772124194511175,0.5104248598674072,1.02
234,0.38182376150835123,3.865851849760028,0.7676835417861092,5.3772124194511175,0.5102549159204443,1.02
235,0.7275200753151986,3.865851849760028,0.7676835417861092,5.3772124194511175,0.5101529495522665,1.02
236,0.4786744050685565,3.865851849760028,0.7676835417861092,5.440905129029554,1.6023036489612337,1.02
237,0.4234280161986008,3.865851849760028,0.7676835417861092,5.440905129029554,1.2436001227781823,1.02
238,0.392182528654597,3.865851849760028,0.7676835417861092,5.440905129029554,0.958796087097984,1.02
239,0.368038467374253,3.0507797896505147,2.582912782680009,5.440905129029554,0.7792776522587904,1.02
240,0.348365133845266,3.0507797896505147,2.582912782680009,5.440905129029554,0.6715665913552742,1.02
241,0.3278096818884588,3.0507797896505147,2.582912782680009,5.440905129029554,0.6069399548131645,1.02
242,0.3210090976611218,3.0507797896505147,2.582912782680009,5.440905129029554,0.5681639728878987,1.02
243,0.5230223839542765,3.0507797896505147,2.582912782680009,5.440905129029554,0.5448983837327392,1.02
244,0.40096996118247863,3.0507797896505147,2.582912782680009,5.440905129029554,0.5403321628929882,1.02
245,0.3376022165482045,3.0507797896505147,2.582912782680009,5.440905129029554,0.5281992977357929,1.02
246,0.30390636342486615,3.0507797896505147,2.582912782680009,5.440905129029554,0.5209195786414758,1.02
247,0.2855796105206146,3.0507797896505147,2.582912782680009,5.440905129029554,0.5165517471848854,1.02
248,0.27534784635703186,3.0507797896505147,2.582912782680009,5.440905129029554,0.5139310483109313,1.02
249,0.26947020371109426,3.0507797896505147,2.582912782680009,5.440905129029554,0.5123586289865587,1.02
250,0.26621046764018924,3.0507797896505147,2.582912782680009,5.440905129029554,0.5114151773919352,1.02
251,0.26373024912810644,3.0507797896505147,2.582912782680009,5.440905129029554,0.5108491064351611,1.02
252,0.262327423530157,3.0507797896505147,2.582912782680009,5.440905129029554,0.5105094638610966,1.02
253,0.471810245082926,3.0507797896505147,2.582912782680009,5.440905129029554,0.510305678316658,1.02
254,0.3743232224871314,3.0507797896505147,2.582912782680009,5.440905129029554,0.5101834069899949,1.02
255,0.3255039579886916,3.0507797896505147,2.582912782680009,5.440905129029554,0.510110044193997,1.02
256,0.2994212823335856,3.0507797896505147,2.582912782680009,5.440905129029554,0.5100660265163983,1.02
257,0.29936520005507233,3.0507797896505147,2.582912782680009,5.440905129029554,0.510039615909839,1.02
258,0.51358558028042,3.0507797896505147,2.582912782680009,5.440905129029554,0.510039615909839,1.02
259,0.3706819287630567,3.0507797896505147,2.582912782680009,5.440905129029554,0.7125320218811882,1.02
260,0.3048555942266435,3.0507797896505147,2.582912782680009,5.440905129029554,0.6112660109405942,1.02
261,0.28490471537098855,3.0507797896505147,2.582912782680009,5.440905129029554,0.5606330054702972,1.02
262,0.2763936295867262,3.0507797896505147,2.582912782680009,5.440905129029554,0.5353165027351485,1.02
263,0.2715987715262245,3.0507797896505147,2.582912782680009,5.440905129029554,0.5226582513675743,1.02
264,0.26833661540681114,3.0507797896505147,2.582912782680009,5.440905129029554,0.5163291256837872,1.02
265,0.2659606580731353,3.0507797896505147,2.582912782680009,5.440905129029554,1.7832005164184246,1.02
266,0.4021054824853604,3.0507797896505147,2.582912782680009,5.81222640189859,1.1466002582092123,1.02
267,0.46653893871444035,3.0507797896505147,2.582912782680009,5.81222640189859,2.1084977601767894,1.02
268,0.4502750177621926,4.065441313979541,2.0029760850005025,5.81222640189859,1.101605426639857,1.02
269,0.4147053336800435,4.065441313979541,2.0029760850005025,5.81222640189859,0.7072018088799523,1.02
270,0.3776284617225385,4.065441313979541,2.0029760850005025,5.81222640189859,2.4787755697234037,1.02
271,0.4057909585192365,4.065441313979541,2.0029760850005025,5.81222640189859,1.1662585232411344,1.02
272,0.4104108067855072,4.065441313979541,2.0029760850005025,5.81222640189859,0.7287528410803782,1.02
273,0.38770981298271284,4.065441313979541,2.0029760850005025,5.81222640189859,2.49441619940329,1.02
274,0.4240190946024266,4.065441313979541,2.0029760850005025,5.81222640189859,1.1714720664677631,1.02
275,0.5679797124345206,4.065441313979541,2.0029760850005025,5.81222640189859,0.7304906888225878,1.02
276,0.5000868469584926,3.4639642859230717,2.592677065468327,5.81222640189859,0.583496896274196,1.02
277,0.434040593951974,3.4639642859230717,2.592677065468327,5.81222640189859,0.5488766507400711,1.02
278,0.3636157030161476,3.4639642859230717,2.592677065468327,5.81222640189859,0.5229588835800236,1.02
279,0.8313863842605466,3.4639642859230717,2.592677065468327,6.5265150558723475,0.5143196278600078,1.02
280,0.4782751775990471,3.4639642859230717,1.7760893420715826,6.5265150558723475,0.6305570511481737,1.02
281,0.37670542628581843,3.4639642859230717,1.7760893420715826,6.5265150558723475,0.51,1.02
282,0.34038435150629653,3.4639642859230717,1.7760893420715826,6.5265150558723475,0.51,1.02
283,0.3111617436522713,3.4639642859230717,1.7760893420715826,6.5265150558723475,3.287453821125017,1.02
284,0.3831873759183968,3.4639642859230717,1.7760893420715826,6.5265150558723475,1.9459245068850892,1.02
285,0.5094809903620762,3.4639642859230717,1.7760893420715826,6.5265150558723475,2.8326491544083754,1.02
286,0.5644372995193476,3.2370861736267575,1.7760893420715826,5.399860770189148,1.6713245772041878,1.02
287,0.5247237191076926,3.2370861736267575,1.7760893420715826,5.399860770189148,1.1235253113569612,1.02
288,0.6225845761955658,3.2370861736267575,1.7760893420715826,5.399860770189148,0.995011959353391,1.02
